id,rész típus,kerület1,kerület2,alias1,alias2,városrész1,városrész2,városrész3,városrész4,városrész5,városrész6,városrész7,városrész8,városrész9,városrész10,városrész11,városrész12,városrész13,városrész14,városrész15,városrész16,városrész17,városrész18,városrész19,városrész20,városrész21,városrész22,városrész23,városrész24,városrész25,városrész26,városrész27,városrész28,városrész29,városrész30,városrész31,városrész32,városrész33,létesítmény1,létesítmény1
1914,Nagycsécs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Nagycsepely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Nagycserkesz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Nagydém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Nagydobos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Nagydobsza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Nagydorog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Nagyecsed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Nagyér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,Nagyesztergár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Nagyfüged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Nagygeresd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Nagygörbő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,Nagygyimót,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,Nagyhajmás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,Nagyhalász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,Nagyharsány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,Nagyhegyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,Nagyhódos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,Nagyhuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Nagyigmánd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Nagyiván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,Nagykálló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,Nagykamarás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,Nagykanizsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,Nagykapornak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Nagykarácsony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,Nagykáta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,Nagykereki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,Nagykökényes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Nagykölked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Nagykónyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Nagykőrös,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,Nagykorpád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,Nagykörű,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,Nagykovácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Nagykozár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,Nagykutas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,Nagylak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,Nagylengyel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,Nagylóc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,Nagylók,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,Nagylózs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,Nagymágocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,Nagymányok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,Nagymaros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,Nagymizdó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Nagynyárád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Nagyoroszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,Nagypáli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,Nagypall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,Nagypeterd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,Nagypirit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,Nagyrábé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Nagyrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,Nagyrákos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,Nagyrécse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,Nagyréde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,Nagyrév,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,Nagyrozvágy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,Nagysáp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,Nagysimonyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Nagyszakácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Nagyszékely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Nagyszekeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Nagyszentjános,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Nagyszokoly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Nagytálya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,Nagytarcsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,Nagytevel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,Nagytilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Nagytőke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Nagytótfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Nagyút,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Nagyvarsány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,Nagyváty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,Nagyvázsony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,Nagyvejke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Nagyveleg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Nagyvenyim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Nagyvisnyó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Nak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Namíbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Napkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Nárai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Narda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Naszály,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Négyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nekézseny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Nemesapáti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nemesbikk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Nemesbőd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Nemesborzova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Nemesbük,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Nemescsó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Nemesdéd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Nemesgörzsöny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Nemesgulács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Nemeshany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Nemeshetés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nemeske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nemeskér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Nemeskeresztúr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Nemeskisfalud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Nemeskocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Nemeskolta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Nemesládony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nemesmedves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Nemesnádudvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Nemesnép,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Nemespátró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Nemesrádó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Nemesrempehollós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,Nemessándorháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Nemesszalók,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Nemesszentandrás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Nemesvámos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Nemesvid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,Nemesvita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,Németbánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Németfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Németkér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Németország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Nemti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Nepál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Neszmély,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,Nézsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Nigéria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,Nikla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,Nógrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Nógrád megye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,Nógrádkövesd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,Nógrádmarcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Nógrádmegyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,Nógrádsáp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,Nógrádsipek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Nógrádszakál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,Nóráp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,Norvégia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,Noszlop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,Noszvaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Nőtincs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,Novaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,Novajidrány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,Nyalka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,Nyárád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,Nyáregyháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,Nyárlőrinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,Nyársapát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,Nyékládháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Nyergesújfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,Nyésta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,Nyim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,Nyírábrány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,Nyíracsád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,Nyirád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,Nyíradony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,Nyírbátor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,Nyírbéltek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,Nyírbogát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,Nyírbogdány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,Nyírcsaholy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,Nyírcsászári,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,Nyírderzs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,Nyíregyháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,Nyírgelse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,Nyírgyulaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,Nyíri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,Nyíribrony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,Nyírjákó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,Nyírkarász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,Nyírkáta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,Nyírkércs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,Nyírlövő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,Nyírlugos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,Nyírmártonfalva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,Nyírmeggyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,Nyírmihálydi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,Nyírparasznya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,Nyírpazony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,Nyírpilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,Nyírtass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,Nyírtelek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,Nyírtét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Nyírtura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,Nyírvasvári,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,Nyőgér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,Nyomár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,Nyugat-Szahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,Nyugotszenterzsébet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,Nyúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,Óbánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,Óbarok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,Óbudavár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,Öcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,Ócsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,Ócsárd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,Ôcsény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,Öcsöd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,Ófalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,Ófehértó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,Óföldeák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,Óhíd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,Okány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,Okorág,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,Ököritófülpös,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,Okorvölgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,Olasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,Olaszfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,Olaszfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,Olaszliszka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,Olaszország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,Ölbő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,Olcsva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,Olcsvaapáti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,Ólmod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,Oltárc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,Omán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,Ömböly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,Onga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,Ónod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,Ópályi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Ópusztaszer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,Őr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,Orbányosfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,Őrbottyán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,Orci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Ordacsehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,Ordas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,Öregcsertő,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,Öreglak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,Orfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,Orfű,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,Orgovány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,Őrhalom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,Őrimagyarósd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,Örkény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,Ormándlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,Örményes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,Örménykút,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,Örményország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,Ormosbánya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,Orosháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,Oroszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,Oroszlány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,Oroszló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,Oroszország,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,Orosztony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,Ortaháza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,Őrtilos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,Örvényes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,Ősagárd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,Ősi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,Öskü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,Osli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,Ostffyasszonyfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,Ostoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,Oszkó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,Oszlár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,Osztopán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,Öttevény,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,Öttömös,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,Ötvöskónyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Ózd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,Ózdfalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Ozmánbük,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,Ozora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,Pácin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,Pacsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Pácsony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,Padár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,Páhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,Páka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,Pakisztán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
